[0.05736096 0.94263904]
[0.85002548 0.14997452]
[0.76305619 0.23694381]
[0.78640594 0.21359406]
[0.80533178 0.19466822]
[0.85522641 0.14477359]
[0.82074872 0.17925128]
[0.87604823 0.12395177]
[0.92543701 0.07456299]
[0.81743729 0.18256271]
[0.76791969 0.23208031]
[0.80493161 0.19506839]
[0.81886441 0.18113559]
[0.89323637 0.10676363]
[0.88188355 0.11811645]
[0.83638362 0.16361638]
[0.8015693 0.1984307]
[0.80730691 0.19269309]
[0.91062673 0.08937327]
[0.82639887 0.17360113]
[0.80400185 0.19599815]
[0.78505167 0.21494833]
[0.90999915 0.09000085]
[0.87304145 0.12695855]
[0.82904524 0.17095476]
[0.85187874 0.14812126]
[0.8587404 0.1412596]
[0.83793037 0.16206963]
[0.845819 0.154181]
[0.8415942 0.1584058]
[0.79612399 0.20387601]
[0.84438905 0.15561095]
[0.84799547 0.15200453]
[0.78235872 0.21764128]
[0.9407725 0.0592275]
[0.90309278 0.09690722]
