[0.05758905 0.94241095]
[0.83905568 0.16094432]
[0.80478407 0.19521593]
[0.77266392 0.22733608]
[0.83200004 0.16799996]
[0.82640614 0.17359386]
[0.82335696 0.17664304]
[0.88892558 0.11107442]
[0.76576911 0.23423089]
[0.90610566 0.09389434]
[0.83395654 0.16604346]
[0.80184745 0.19815255]
[0.82930514 0.17069486]
[0.85075538 0.14924462]
[0.77761671 0.22238329]
[0.89909581 0.10090419]
[0.79499945 0.20500055]
[0.88225746 0.11774254]
[0.83320206 0.16679794]
[0.73750544 0.26249456]
[0.7605219 0.2394781]
[0.8249139 0.1750861]
[0.8070764 0.1929236]
[0.86546217 0.13453783]
[0.80723532 0.19276468]
[0.79586621 0.20413379]
[0.82266274 0.17733726]
[0.86389618 0.13610382]
[0.95694771 0.04305229]
[0.78002894 0.21997106]
[0.90568645 0.09431355]
[0.88390402 0.11609598]
[0.76286225 0.23713775]
[0.87778993 0.12221007]
[0.93626437 0.06373563]
[0.89332637 0.10667363]
[0.87986998 0.12013002]
