[0.0558083 0.9441917]
[0.76563497 0.23436503]
[0.73566468 0.26433532]
[0.7906252 0.2093748]
[0.78695893 0.21304107]
[0.78687847 0.21312153]
[0.78448903 0.21551097]
[0.77663667 0.22336333]
[0.73854016 0.26145984]
[0.72981858 0.27018142]
[0.76324782 0.23675218]
[0.81714512 0.18285488]
[0.76437813 0.23562187]
[0.75390906 0.24609094]
[0.79815027 0.20184973]
[0.73215549 0.26784451]
[0.7371723 0.2628277]
[0.82840745 0.17159255]
[0.78300945 0.21699055]
[0.73936104 0.26063896]
[0.80094972 0.19905028]
[0.76713064 0.23286936]
[0.81664523 0.18335477]
[0.78546165 0.21453835]
[0.79861772 0.20138228]
[0.6911433 0.3088567]
[0.815444 0.184556]
[0.82034816 0.17965184]
[0.79297859 0.20702141]
[0.81257996 0.18742004]
[0.75763023 0.24236977]
[0.8056982 0.1943018]
[0.72982511 0.27017489]
[0.84695636 0.15304364]
[0.83925135 0.16074865]
[0.84852905 0.15147095]
[0.91927439 0.08072561]
