[0.05749381 0.94250619]
[0.88578643 0.11421357]
[0.83434836 0.16565164]
[0.84473163 0.15526837]
[0.81274024 0.18725976]
[0.87148046 0.12851954]
[0.80585918 0.19414082]
[0.83155142 0.16844858]
[0.87663213 0.12336787]
[0.8821186 0.1178814]
[0.86184583 0.13815417]
[0.94543861 0.05456139]
[0.86527559 0.13472441]
[0.86895259 0.13104741]
[0.93153982 0.06846018]
[0.8735237 0.1264763]
[0.90590441 0.09409559]
[0.88102187 0.11897813]
[0.82917855 0.17082145]
[0.86823764 0.13176236]
[0.80982351 0.19017649]
[0.82260708 0.17739292]
[0.80390451 0.19609549]
[0.89583347 0.10416653]
[0.92008433 0.07991567]
[0.81037037 0.18962963]
[0.8713511 0.1286489]
[0.8741411 0.1258589]
[0.81792948 0.18207052]
[0.85744909 0.14255091]
[0.82959137 0.17040863]
[0.93067558 0.06932442]
[0.89047914 0.10952086]
[0.95357844 0.04642156]
[0.97353697 0.02646303]
[0.95911193 0.04088807]
