[0.05292935 0.94707065]
[0.72071472 0.27928528]
[0.73507557 0.26492443]
[0.6983204 0.3016796]
[0.66300715 0.33699285]
[0.69582236 0.30417764]
[0.67812364 0.32187636]
[0.71748764 0.28251236]
[0.74316285 0.25683715]
[0.71202604 0.28797396]
[0.71101879 0.28898121]
[0.75940683 0.24059317]
[0.69403774 0.30596226]
[0.67978567 0.32021433]
[0.76475717 0.23524283]
[0.73656577 0.26343423]
[0.80238048 0.19761952]
[0.6943993 0.3056007]
[0.70967495 0.29032505]
[0.69727166 0.30272834]
[0.73526554 0.26473446]
[0.67239407 0.32760593]
[0.69276071 0.30723929]
[0.74211637 0.25788363]
[0.74493185 0.25506815]
[0.69517669 0.30482331]
[0.76120102 0.23879898]
[0.77991418 0.22008582]
[0.70606908 0.29393092]
[0.81450191 0.18549809]
[0.75714124 0.24285876]
[0.72244101 0.27755899]
[0.74155391 0.25844609]
[0.72037522 0.27962478]
[0.79912201 0.20087799]
[0.76829337 0.23170663]
[0.91279654 0.08720346]
