[0.05672282 0.94327718]
[0.80075764 0.19924236]
[0.77253621 0.22746379]
[0.80827478 0.19172522]
[0.79084937 0.20915063]
[0.8103511 0.1896489]
[0.80111173 0.19888827]
[0.83747169 0.16252831]
[0.85589779 0.14410221]
[0.80212136 0.19787864]
[0.829948 0.170052]
[0.83997292 0.16002708]
[0.7391614 0.2608386]
[0.88136382 0.11863618]
[0.89055461 0.10944539]
[0.81250662 0.18749338]
[0.83062508 0.16937492]
[0.86548169 0.13451831]
[0.79421908 0.20578092]
[0.82676534 0.17323466]
[0.81287222 0.18712778]
[0.78708801 0.21291199]
[0.78260305 0.21739695]
[0.77754613 0.22245387]
[0.8808747 0.1191253]
[0.79624966 0.20375034]
[0.80048108 0.19951892]
[0.82416076 0.17583924]
[0.87570007 0.12429993]
[0.9078679 0.0921321]
[0.85783163 0.14216837]
[0.79284136 0.20715864]
[0.92163586 0.07836414]
[0.82006286 0.17993714]
[0.89691108 0.10308892]
[0.98162194 0.01837806]
[0.82670402 0.17329598]
