[0.0520683 0.9479317]
[0.72241262 0.27758738]
[0.66844275 0.33155725]
[0.7240829 0.2759171]
[0.71246831 0.28753169]
[0.69928504 0.30071496]
[0.74170537 0.25829463]
[0.75326734 0.24673266]
[0.7026883 0.2973117]
[0.69527453 0.30472547]
[0.7198679 0.2801321]
[0.70785731 0.29214269]
[0.73437243 0.26562757]
[0.75102883 0.24897117]
[0.66072566 0.33927434]
[0.67650151 0.32349849]
[0.80719948 0.19280052]
[0.73962434 0.26037566]
[0.74142626 0.25857374]
[0.69779826 0.30220174]
[0.68489044 0.31510956]
[0.69656751 0.30343249]
[0.69718888 0.30281112]
[0.72552084 0.27447916]
[0.73140314 0.26859686]
[0.68074195 0.31925805]
[0.69186209 0.30813791]
[0.66125019 0.33874981]
[0.74164752 0.25835248]
[0.67829718 0.32170282]
[0.75162094 0.24837906]
[0.77440263 0.22559737]
[0.77464209 0.22535791]
[0.67932813 0.32067187]
[0.66247516 0.33752484]
[0.77009683 0.22990317]
